Longitude(deg)	Lattitude(deg)	Alttitude(km)
104.185	56.1462	83.7828
104.187	56.1547	84.03
104.19	56.1632	84.2774
104.193	56.1716	84.5249
104.195	56.1801	84.7725
104.198	56.1886	85.0204
104.201	56.197	85.2683
104.203	56.2055	85.5164
104.206	56.214	85.7647
104.208	56.2224	86.013
104.211	56.2309	86.2616
104.214	56.2393	86.5103
104.216	56.2478	86.7591
104.219	56.2563	87.0081
104.221	56.2647	87.2572
104.224	56.2732	87.5064
104.227	56.2816	87.7558
104.229	56.2901	88.0054
104.232	56.2985	88.2551
104.235	56.307	88.5049
104.237	56.3154	88.7549
104.24	56.3239	89.005
104.243	56.3323	89.2553
103.977	55.4611	67.0183
103.98	55.4696	67.2623
103.982	55.4781	67.5063
103.985	55.4866	67.7506
103.987	55.4951	67.9949
103.99	55.5036	68.2395
103.992	55.5121	68.4841
103.995	55.5206	68.7289
103.997	55.5291	68.9739
104	55.5376	69.219
104.002	55.5461	69.4642
104.005	55.5546	69.7096
104.008	55.5631	69.9551
104.01	55.5716	70.2008
104.013	55.5801	70.4466
104.015	55.5886	70.6926
104.018	55.5971	70.9387
104.02	55.6055	71.185
104.023	55.614	71.4314
104.025	55.6225	71.6779
104.028	55.631	71.9246
104.03	55.6395	72.1715
104.033	55.648	72.4185
104.036	55.6565	72.6656
104.038	55.665	72.9129
104.041	55.6734	73.1603
104.043	55.6819	73.4079
104.046	55.6904	73.6556
104.048	55.6989	73.9035
104.051	55.7074	74.1515
104.053	55.7158	74.3996
104.056	55.7243	74.6479
104.059	55.7328	74.8964
104.061	55.7413	75.145
104.064	55.7498	75.3937
104.066	55.7582	75.6426
104.069	55.7667	75.8916
104.071	55.7752	76.1408
104.074	55.7837	76.3901
104.077	55.7921	76.6396
104.079	55.8006	76.8892
104.082	55.8091	77.1389
104.084	55.8176	77.3888
104.087	55.826	77.6389
104.089	55.8345	77.8891
104.092	55.843	78.1394
104.095	55.8514	78.3899
104.097	55.8599	78.6405
104.1	55.8684	78.8913
104.102	55.8768	79.1422
104.105	55.8853	79.3933
104.107	55.8938	79.6445
104.11	55.9022	79.8958
104.113	55.9107	80.1473
104.115	55.9192	80.3989
104.118	55.9276	80.6507
104.12	55.9361	80.9027
104.123	55.9445	81.1547
104.125	55.953	81.407
104.128	55.9615	81.6593
104.131	55.9699	81.9118
104.133	55.9784	82.1645
104.136	55.9868	82.4173
104.138	55.9953	82.6702
104.141	56.0038	82.9233
104.144	56.0122	83.1766
104.146	56.0207	83.4299
104.149	56.0291	83.6835
104.151	56.0376	83.9371
104.154	56.046	84.1909
103.893	55.1752	61.3107
103.895	55.1837	61.5581
103.898	55.1922	61.8058
103.9	55.2007	62.0535
103.903	55.2092	62.3015
103.905	55.2177	62.5495
103.908	55.2262	62.7978
103.91	55.2347	63.0461
103.913	55.2432	63.2946
103.915	55.2517	63.5433
103.918	55.2602	63.7921
103.92	55.2687	64.041
103.923	55.2772	64.2901
103.925	55.2857	64.5393
103.928	55.2942	64.7887
103.93	55.3027	65.0382
103.933	55.3112	65.2879
103.935	55.3197	65.5377
103.938	55.3282	65.7877
103.94	55.3367	66.0378
103.943	55.3452	66.288
103.945	55.3536	66.5384
103.948	55.3621	66.789
103.95	55.3706	67.0396
103.953	55.3791	67.2905
103.955	55.3876	67.5415
103.958	55.3961	67.7926
103.96	55.4046	68.0439
103.963	55.413	68.2953
103.965	55.4215	68.5468
103.968	55.43	68.7985
103.97	55.4385	69.0504
103.973	55.447	69.3024
103.975	55.4554	69.5545
103.978	55.4639	69.8068
103.98	55.4724	70.0592
103.983	55.4809	70.3118
103.986	55.4893	70.5645
103.988	55.4978	70.8174
103.991	55.5063	71.0704
103.993	55.5148	71.3236
103.996	55.5232	71.5769
103.998	55.5317	71.8303
104.001	55.5402	72.0839
104.003	55.5487	72.3376
104.006	55.5571	72.5915
104.008	55.5656	72.8456
104.011	55.5741	73.0997
104.013	55.5825	73.354
104.016	55.591	73.6085
104.018	55.5995	73.8631
104.021	55.6079	74.1179
104.024	55.6164	74.3728
104.026	55.6249	74.6278
104.029	55.6333	74.883
104.031	55.6418	75.1383
104.034	55.6503	75.3938
104.036	55.6587	75.6494
104.039	55.6672	75.9052
104.041	55.6756	76.1611
104.044	55.6841	76.4172
104.046	55.6926	76.6734
104.049	55.701	76.9297
104.052	55.7095	77.1862
104.054	55.7179	77.4428
104.057	55.7264	77.6996
104.059	55.7349	77.9565
104.062	55.7433	78.2136
104.064	55.7518	78.4708
103.807	54.8814	54.9535
103.809	54.8899	55.2044
103.812	54.8984	55.4555
103.814	54.9069	55.7067
103.817	54.9154	55.958
103.819	54.9239	56.2095
103.822	54.9324	56.4611
103.824	54.9409	56.7129
103.827	54.9494	56.9648
103.829	54.9579	57.2169
103.832	54.9664	57.4691
103.834	54.9749	57.7214
103.837	54.9834	57.9739
103.839	54.9919	58.2266
103.841	55.0003	58.4794
103.844	55.0088	58.7323
103.846	55.0173	58.9854
103.849	55.0258	59.2386
103.851	55.0343	59.492
103.854	55.0428	59.7455
103.856	55.0513	59.9992
103.859	55.0598	60.253
103.861	55.0683	60.5069
103.864	55.0768	60.761
103.866	55.0853	61.0153
103.869	55.0937	61.2697
103.871	55.1022	61.5242
103.874	55.1107	61.7789
103.876	55.1192	62.0337
103.879	55.1277	62.2887
103.881	55.1362	62.5438
103.884	55.1447	62.7991
103.886	55.1531	63.0545
103.889	55.1616	63.31
103.891	55.1701	63.5657
103.894	55.1786	63.8216
103.896	55.1871	64.0775
103.899	55.1955	64.3337
103.901	55.204	64.59
103.904	55.2125	64.8464
103.906	55.221	65.1029
103.908	55.2294	65.3597
103.911	55.2379	65.6165
103.913	55.2464	65.8735
103.916	55.2549	66.1307
103.918	55.2633	66.388
103.921	55.2718	66.6454
103.923	55.2803	66.903
103.926	55.2888	67.1607
103.928	55.2972	67.4186
103.931	55.3057	67.6766
103.933	55.3142	67.9347
103.936	55.3226	68.1931
103.938	55.3311	68.4515
103.941	55.3396	68.7101
103.944	55.348	68.9688
103.946	55.3565	69.2277
103.949	55.365	69.4867
103.951	55.3734	69.7459
103.954	55.3819	70.0052
103.956	55.3903	70.2647
103.959	55.3988	70.5243
103.961	55.4073	70.7841
103.964	55.4157	71.044
103.966	55.4242	71.304
103.969	55.4326	71.5642
103.971	55.4411	71.8245
103.974	55.4496	72.085
103.976	55.458	72.3456
103.979	55.4665	72.6064
103.725	54.5965	48.4455
103.728	54.605	48.7
103.73	54.6135	48.9546
103.732	54.622	49.2093
103.735	54.6305	49.4642
103.737	54.639	49.7193
103.74	54.6475	49.9745
103.742	54.656	50.2298
103.745	54.6645	50.4853
103.747	54.673	50.7409
103.749	54.6815	50.9967
103.752	54.69	51.2526
103.754	54.6985	51.5087
103.757	54.707	51.7649
103.759	54.7155	52.0212
103.762	54.724	52.2778
103.764	54.7325	52.5344
103.766	54.741	52.7912
103.769	54.7495	53.0481
103.771	54.758	53.3052
103.774	54.7665	53.5624
103.776	54.775	53.8198
103.779	54.7834	54.0773
103.781	54.7919	54.335
103.784	54.8004	54.5928
103.786	54.8089	54.8508
103.788	54.8174	55.1089
103.791	54.8259	55.3671
103.793	54.8344	55.6255
103.796	54.8429	55.884
103.798	54.8513	56.1427
103.801	54.8598	56.4015
103.803	54.8683	56.6605
103.806	54.8768	56.9196
103.808	54.8853	57.1789
103.811	54.8938	57.4383
103.813	54.9022	57.6978
103.815	54.9107	57.9575
103.818	54.9192	58.2174
103.82	54.9277	58.4773
103.823	54.9362	58.7375
103.825	54.9446	58.9977
103.828	54.9531	59.2582
103.83	54.9616	59.5187
103.833	54.9701	59.7794
103.835	54.9785	60.0403
103.838	54.987	60.3013
103.84	54.9955	60.5624
103.843	55.004	60.8237
103.845	55.0124	61.0851
103.847	55.0209	61.3467
103.85	55.0294	61.6084
103.852	55.0378	61.8703
103.855	55.0463	62.1323
103.857	55.0548	62.3945
103.86	55.0632	62.6568
103.862	55.0717	62.9192
103.865	55.0802	63.1818
103.867	55.0886	63.4445
103.87	55.0971	63.7074
103.872	55.1056	63.9704
103.875	55.114	64.2336
103.877	55.1225	64.4969
103.88	55.131	64.7604
103.882	55.1394	65.024
103.885	55.1479	65.2877
103.887	55.1563	65.5516
103.889	55.1648	65.8156
103.892	55.1732	66.0798
103.642	54.3036	41.2816
103.645	54.3121	41.5395
103.647	54.3206	41.7975
103.649	54.3291	42.0557
103.652	54.3376	42.314
103.654	54.3461	42.5725
103.657	54.3546	42.8311
103.659	54.3631	43.0899
103.661	54.3716	43.3488
103.664	54.3801	43.6079
103.666	54.3886	43.8671
103.669	54.3971	44.1264
103.671	54.4056	44.3859
103.673	54.4141	44.6455
103.676	54.4226	44.9053
103.678	54.4311	45.1653
103.681	54.4396	45.4253
103.683	54.4481	45.6855
103.685	54.4566	45.9459
103.688	54.4651	46.2064
103.69	54.4736	46.4671
103.693	54.4821	46.7279
103.695	54.4906	46.9888
103.697	54.4991	47.2499
103.7	54.5076	47.5111
103.702	54.5161	47.7725
103.705	54.5246	48.034
103.707	54.5331	48.2957
103.71	54.5416	48.5575
103.712	54.5501	48.8195
103.714	54.5586	49.0816
103.717	54.567	49.3438
103.719	54.5755	49.6062
103.722	54.584	49.8688
103.724	54.5925	50.1315
103.726	54.601	50.3943
103.729	54.6095	50.6573
103.731	54.6179	50.9204
103.734	54.6264	51.1836
103.736	54.6349	51.447
103.739	54.6434	51.7106
103.741	54.6519	51.9743
103.743	54.6604	52.2381
103.746	54.6688	52.5021
103.748	54.6773	52.7662
103.751	54.6858	53.0305
103.753	54.6943	53.2949
103.756	54.7027	53.5595
103.758	54.7112	53.8242
103.76	54.7197	54.0891
103.763	54.7282	54.3541
103.765	54.7366	54.6192
103.768	54.7451	54.8845
103.77	54.7536	55.1499
103.773	54.762	55.4155
103.775	54.7705	55.6812
103.777	54.779	55.9471
103.78	54.7875	56.2131
103.782	54.7959	56.4793
103.785	54.8044	56.7456
103.787	54.8129	57.012
103.79	54.8213	57.2786
103.792	54.8298	57.5453
103.794	54.8382	57.8122
103.797	54.8467	58.0792
103.799	54.8552	58.3464
103.802	54.8636	58.6137
103.804	54.8721	58.8811
103.807	54.8806	59.1487
103.563	54.0197	33.9744
103.565	54.0282	34.2358
103.568	54.0367	34.4975
103.57	54.0453	34.7592
103.572	54.0538	35.0211
103.575	54.0623	35.2832
103.577	54.0708	35.5454
103.58	54.0793	35.8077
103.582	54.0878	36.0702
103.584	54.0963	36.3328
103.587	54.1048	36.5956
103.589	54.1133	36.8586
103.591	54.1218	37.1216
103.594	54.1303	37.3848
103.596	54.1388	37.6482
103.599	54.1473	37.9117
103.601	54.1558	38.1754
103.603	54.1643	38.4392
103.606	54.1728	38.7031
103.608	54.1813	38.9672
103.61	54.1898	39.2314
103.613	54.1983	39.4958
103.615	54.2068	39.7603
103.618	54.2153	40.025
103.62	54.2238	40.2898
103.622	54.2323	40.5547
103.625	54.2408	40.8198
103.627	54.2493	41.0851
103.629	54.2578	41.3505
103.632	54.2663	41.616
103.634	54.2748	41.8817
103.637	54.2833	42.1475
103.639	54.2917	42.4135
103.641	54.3002	42.6796
103.644	54.3087	42.9459
103.646	54.3172	43.2123
103.648	54.3257	43.4788
103.651	54.3342	43.7455
103.653	54.3427	44.0123
103.656	54.3512	44.2793
103.658	54.3596	44.5464
103.66	54.3681	44.8137
103.663	54.3766	45.0811
103.665	54.3851	45.3487
103.668	54.3936	45.6164
103.67	54.402	45.8842
103.672	54.4105	46.1522
103.675	54.419	46.4204
103.677	54.4275	46.6887
103.68	54.436	46.9571
103.682	54.4444	47.2257
103.684	54.4529	47.4944
103.687	54.4614	47.7632
103.689	54.4699	48.0322
103.692	54.4783	48.3014
103.694	54.4868	48.5707
103.696	54.4953	48.8401
103.699	54.5037	49.1097
103.701	54.5122	49.3794
103.704	54.5207	49.6493
103.706	54.5291	49.9193
103.708	54.5376	50.1895
103.711	54.5461	50.4598
103.713	54.5545	50.7302
103.716	54.563	51.0008
103.718	54.5715	51.2715
103.72	54.5799	51.5424
103.723	54.5884	51.8134
103.725	54.5969	52.0846
103.485	53.7364	26.2698
103.487	53.7449	26.5349
103.49	53.7534	26.8001
103.492	53.7619	27.0654
103.494	53.7704	27.3309
103.497	53.779	27.5966
103.499	53.7875	27.8623
103.501	53.796	28.1283
103.504	53.8045	28.3944
103.506	53.813	28.6606
103.508	53.8215	28.9269
103.511	53.83	29.1934
103.513	53.8385	29.4601
103.515	53.847	29.7269
103.518	53.8555	29.9938
103.52	53.864	30.2609
103.522	53.8725	30.5282
103.525	53.881	30.7956
103.527	53.8896	31.0631
103.529	53.8981	31.3307
103.532	53.9066	31.5986
103.534	53.9151	31.8665
103.536	53.9236	32.1346
103.539	53.9321	32.4029
103.541	53.9406	32.6713
103.543	53.949	32.9398
103.546	53.9575	33.2085
103.548	53.966	33.4773
103.551	53.9745	33.7463
103.553	53.983	34.0154
103.555	53.9915	34.2847
103.558	54	34.5541
103.56	54.0085	34.8236
103.562	54.017	35.0933
103.565	54.0255	35.3632
103.567	54.034	35.6331
103.569	54.0425	35.9033
103.572	54.051	36.1735
103.574	54.0594	36.444
103.576	54.0679	36.7145
103.579	54.0764	36.9852
103.581	54.0849	37.2561
103.583	54.0934	37.5271
103.586	54.1019	37.7982
103.588	54.1104	38.0695
103.591	54.1188	38.3409
103.593	54.1273	38.6125
103.595	54.1358	38.8842
103.598	54.1443	39.1561
103.6	54.1528	39.4281
103.602	54.1612	39.7002
103.605	54.1697	39.9725
103.607	54.1782	40.245
103.609	54.1867	40.5176
103.612	54.1951	40.7903
103.614	54.2036	41.0632
103.617	54.2121	41.3362
103.619	54.2206	41.6093
103.621	54.229	41.8826
103.624	54.2375	42.1561
103.626	54.246	42.4297
103.628	54.2545	42.7034
103.631	54.2629	42.9773
103.633	54.2714	43.2513
103.636	54.2799	43.5255
103.638	54.2883	43.7998
103.64	54.2968	44.0743
103.643	54.3053	44.3489
103.406	53.4451	17.8998
103.408	53.4536	18.1683
103.411	53.4621	18.4369
103.413	53.4706	18.7057
103.415	53.4791	18.9747
103.417	53.4877	19.2438
103.42	53.4962	19.513
103.422	53.5047	19.7824
103.424	53.5132	20.0519
103.427	53.5217	20.3216
103.429	53.5302	20.5914
103.431	53.5387	20.8613
103.434	53.5473	21.1314
103.436	53.5558	21.4017
103.438	53.5643	21.6721
103.441	53.5728	21.9426
103.443	53.5813	22.2133
103.445	53.5898	22.4841
103.447	53.5983	22.7551
103.45	53.6068	23.0262
103.452	53.6153	23.2974
103.454	53.6238	23.5689
103.457	53.6323	23.8404
103.459	53.6408	24.1121
103.461	53.6493	24.3839
103.464	53.6578	24.6559
103.466	53.6663	24.928
103.468	53.6748	25.2003
103.471	53.6833	25.4727
103.473	53.6918	25.7453
103.475	53.7003	26.018
103.478	53.7088	26.2908
103.48	53.7173	26.5638
103.482	53.7258	26.837
103.485	53.7343	27.1103
103.487	53.7428	27.3837
103.489	53.7513	27.6573
103.491	53.7598	27.931
103.494	53.7683	28.2048
103.496	53.7768	28.4789
103.498	53.7853	28.753
103.501	53.7938	29.0273
103.503	53.8022	29.3017
103.505	53.8107	29.5763
103.508	53.8192	29.851
103.51	53.8277	30.1259
103.512	53.8362	30.4009
103.515	53.8447	30.6761
103.517	53.8532	30.9514
103.519	53.8616	31.2268
103.522	53.8701	31.5024
103.524	53.8786	31.7782
103.526	53.8871	32.0541
103.529	53.8956	32.3301
103.531	53.904	32.6063
103.533	53.9125	32.8826
103.536	53.921	33.159
103.538	53.9295	33.4356
103.54	53.9379	33.7124
103.543	53.9464	33.9893
103.545	53.9549	34.2663
103.547	53.9634	34.5435
103.55	53.9718	34.8208
103.552	53.9803	35.0983
103.554	53.9888	35.3759
103.557	53.9973	35.6536
103.559	54.0057	35.9315
103.562	54.0142	36.2096
103.33	53.1628	9.39802
103.333	53.1713	9.67013
103.335	53.1799	9.94238
103.337	53.1884	10.2148
103.339	53.1969	10.4873
103.342	53.2054	10.76
103.344	53.2139	11.0328
103.346	53.2225	11.3058
103.349	53.231	11.5789
103.351	53.2395	11.8522
103.353	53.248	12.1256
103.355	53.2565	12.3991
103.358	53.265	12.6728
103.36	53.2736	12.9467
103.362	53.2821	13.2207
103.365	53.2906	13.4948
103.367	53.2991	13.7691
103.369	53.3076	14.0435
103.371	53.3161	14.3181
103.374	53.3246	14.5928
103.376	53.3331	14.8676
103.378	53.3416	15.1426
103.38	53.3501	15.4178
103.383	53.3587	15.6931
103.385	53.3672	15.9685
103.387	53.3757	16.2441
103.39	53.3842	16.5198
103.392	53.3927	16.7957
103.394	53.4012	17.0717
103.396	53.4097	17.3478
103.399	53.4182	17.6241
103.401	53.4267	17.9006
103.403	53.4352	18.1772
103.406	53.4437	18.4539
103.408	53.4522	18.7308
103.41	53.4607	19.0078
103.412	53.4692	19.285
103.415	53.4777	19.5623
103.417	53.4862	19.8398
103.419	53.4947	20.1174
103.422	53.5031	20.3951
103.424	53.5116	20.673
103.426	53.5201	20.951
103.429	53.5286	21.2292
103.431	53.5371	21.5075
103.433	53.5456	21.786
103.435	53.5541	22.0646
103.438	53.5626	22.3433
103.44	53.5711	22.6222
103.442	53.5796	22.9013
103.445	53.588	23.1805
103.447	53.5965	23.4598
103.449	53.605	23.7393
103.452	53.6135	24.0189
103.454	53.622	24.2987
103.456	53.6305	24.5786
103.458	53.6389	24.8586
103.461	53.6474	25.1388
103.463	53.6559	25.4191
103.465	53.6644	25.6996
103.468	53.6729	25.9802
103.47	53.6813	26.261
103.472	53.6898	26.5419
103.475	53.6983	26.823
103.477	53.7068	27.1042
103.479	53.7152	27.3855
103.482	53.7237	27.667
103.484	53.7322	27.9486
103.256	52.8811	0.5
103.258	52.8896	0.77571
103.26	52.8982	1.05156
103.263	52.9067	1.32756
103.265	52.9152	1.60371
103.267	52.9237	1.88
103.269	52.9323	2.15643
103.272	52.9408	2.43301
103.274	52.9493	2.70973
103.276	52.9578	2.9866
103.278	52.9663	3.26361
103.281	52.9749	3.54077
103.283	52.9834	3.81807
103.285	52.9919	4.09552
103.287	53.0004	4.37311
103.29	53.0089	4.65085
103.292	53.0175	4.92873
103.294	53.026	5.20675
103.296	53.0345	5.48492
103.299	53.043	5.76324
103.301	53.0515	6.04169
103.303	53.06	6.3203
103.305	53.0685	6.59905
103.308	53.077	6.87794
103.31	53.0856	7.15697
103.312	53.0941	7.43615
103.314	53.1026	7.71548
103.317	53.1111	7.99495
103.319	53.1196	8.27456
103.321	53.1281	8.55432
103.323	53.1366	8.83422
103.326	53.1451	9.11427
103.328	53.1536	9.39446
103.33	53.1621	9.6748
103.333	53.1706	9.95528
103.335	53.1791	10.2359
103.337	53.1876	10.5167
103.339	53.1961	10.7976
103.342	53.2046	11.0786
103.344	53.2131	11.3598
103.346	53.2216	11.6412
103.348	53.2301	11.9227
103.351	53.2386	12.2043
103.353	53.2471	12.4861
103.355	53.2556	12.768
103.357	53.2641	13.0501
103.36	53.2726	13.3323
103.362	53.2811	13.6146
103.364	53.2895	13.8971
103.367	53.298	14.1798
103.369	53.3065	14.4626
103.371	53.315	14.7455
103.373	53.3235	15.0286
103.376	53.332	15.3118
103.378	53.3405	15.5951
103.38	53.349	15.8786
103.382	53.3574	16.1623
103.385	53.3659	16.4461
103.387	53.3744	16.73
103.389	53.3829	17.0141
103.392	53.3914	17.2983
103.394	53.3999	17.5827
103.396	53.4083	17.8672
103.398	53.4168	18.1518
103.401	53.4253	18.4366
103.403	53.4338	18.7216
103.405	53.4422	19.0067
103.256	52.8811	0.5
103.258	52.8896	0.784087
103.26	52.8981	1.06832
103.263	52.9066	1.35269
103.265	52.9151	1.63721
103.267	52.9236	1.92188
103.269	52.9321	2.20669
103.272	52.9406	2.49164
103.274	52.9491	2.77673
103.276	52.9576	3.06197
103.278	52.9661	3.34736
103.281	52.9746	3.63288
103.283	52.9831	3.91856
103.285	52.9916	4.20437
103.287	53.0001	4.49033
103.29	53.0086	4.77643
103.292	53.0171	5.06268
103.294	53.0256	5.34907
103.296	53.0341	5.63561
103.299	53.0426	5.92228
103.301	53.0511	6.20911
103.303	53.0596	6.49607
103.305	53.068	6.78318
103.308	53.0765	7.07044
103.31	53.085	7.35783
103.312	53.0935	7.64537
103.314	53.102	7.93306
103.317	53.1105	8.22089
103.319	53.119	8.50886
103.321	53.1275	8.79697
103.323	53.1359	9.08523
103.326	53.1444	9.37363
103.328	53.1529	9.66218
106.76	62.157	88.4679
106.764	62.1656	88.6324
106.768	62.1741	88.797
106.773	62.1826	88.9617
106.777	62.1911	89.1266
106.781	62.1996	89.2917
106.785	62.2081	89.4569
106.789	62.2166	89.6223
106.794	62.2252	89.7878
106.798	62.2337	89.9534
106.802	62.2422	90.1193
106.806	62.2507	90.2852
106.81	62.2592	90.4513
106.815	62.2677	90.6176
106.819	62.2762	90.784
106.823	62.2847	90.9506
106.827	62.2932	91.1173
106.832	62.3017	91.2841
106.836	62.3103	91.4512
106.84	62.3188	91.6183
106.844	62.3273	91.7856
106.849	62.3358	91.9531
106.853	62.3443	92.1207
