Longitude(deg)	Lattitude(deg)	Alttitude(km)
94.1613	59.0145	78.2777
95.3272	58.3659	70.3201
95.3159	58.3724	70.4692
95.3046	58.3789	70.6185
95.2932	58.3853	70.7679
95.2819	58.3918	70.9174
95.2706	58.3983	71.0672
95.2592	58.4047	71.217
95.2479	58.4112	71.367
95.2365	58.4177	71.5172
95.2251	58.4241	71.6675
95.2138	58.4306	71.818
95.2024	58.437	71.9686
95.191	58.4435	72.1193
95.1797	58.45	72.2703
95.1683	58.4564	72.4213
95.1569	58.4629	72.5725
95.1455	58.4693	72.7239
95.1341	58.4758	72.8754
95.1227	58.4822	73.0271
95.1113	58.4887	73.1789
95.0999	58.4951	73.3309
95.0885	58.5016	73.4831
95.0771	58.508	73.6353
95.0657	58.5144	73.7878
95.0543	58.5209	73.9404
95.0429	58.5273	74.0931
95.0315	58.5338	74.246
95.02	58.5402	74.399
95.0086	58.5466	74.5522
94.9972	58.5531	74.7055
94.9857	58.5595	74.859
94.9743	58.5659	75.0127
94.9629	58.5724	75.1665
94.9514	58.5788	75.3204
94.94	58.5852	75.4745
94.9285	58.5917	75.6288
94.917	58.5981	75.7832
94.9056	58.6045	75.9377
94.8941	58.6109	76.0924
94.8826	58.6173	76.2473
94.8712	58.6238	76.4023
94.8597	58.6302	76.5574
94.8482	58.6366	76.7127
94.8367	58.643	76.8682
94.8252	58.6494	77.0238
94.8138	58.6558	77.1796
94.8023	58.6623	77.3355
94.7908	58.6687	77.4916
94.7793	58.6751	77.6478
94.7678	58.6815	77.8041
94.7562	58.6879	77.9606
94.7447	58.6943	78.1173
94.7332	58.7007	78.2741
94.7217	58.7071	78.4311
94.7102	58.7135	78.5882
94.6986	58.7199	78.7455
94.6871	58.7263	78.9029
94.6756	58.7327	79.0605
94.664	58.7391	79.2182
94.6525	58.7455	79.3761
94.6409	58.7519	79.5341
94.6294	58.7583	79.6923
94.6178	58.7647	79.8506
94.6063	58.7711	80.0091
94.5947	58.7774	80.1677
94.5832	58.7838	80.3265
94.5716	58.7902	80.4855
94.56	58.7966	80.6445
94.5484	58.803	80.8038
95.6879	58.1582	72.3578
95.6767	58.1647	72.5107
95.6655	58.1712	72.6637
95.6543	58.1777	72.8169
95.6431	58.1842	72.9702
95.6319	58.1906	73.1237
95.6207	58.1971	73.2773
95.6095	58.2036	73.4311
95.5983	58.2101	73.5851
95.5871	58.2166	73.7391
95.5759	58.2231	73.8934
95.5646	58.2296	74.0478
95.5534	58.2361	74.2023
95.5422	58.2425	74.357
95.5309	58.249	74.5118
95.5197	58.2555	74.6668
95.5085	58.262	74.822
95.4972	58.2685	74.9772
95.486	58.2749	75.1327
95.4747	58.2814	75.2883
95.4635	58.2879	75.444
95.4522	58.2943	75.5999
95.4409	58.3008	75.756
95.4297	58.3073	75.9122
95.4184	58.3138	76.0685
95.4071	58.3202	76.225
95.3958	58.3267	76.3817
95.3846	58.3331	76.5385
95.3733	58.3396	76.6954
95.362	58.3461	76.8526
95.3507	58.3525	77.0098
95.3394	58.359	77.1672
95.3281	58.3654	77.3248
95.3168	58.3719	77.4825
95.3055	58.3784	77.6404
95.2942	58.3848	77.7984
95.2829	58.3913	77.9565
95.2716	58.3977	78.1148
95.2602	58.4042	78.2733
95.2489	58.4106	78.4319
95.2376	58.4171	78.5907
95.2262	58.4235	78.7496
95.2149	58.4299	78.9087
95.2036	58.4364	79.0679
95.1922	58.4428	79.2273
95.1809	58.4493	79.3868
95.1695	58.4557	79.5465
95.1582	58.4621	79.7063
95.1468	58.4686	79.8663
95.1355	58.475	80.0264
95.1241	58.4814	80.1867
95.1127	58.4879	80.3471
95.1014	58.4943	80.5077
95.09	58.5007	80.6684
95.0786	58.5072	80.8293
95.0672	58.5136	80.9903
95.0558	58.52	81.1515
95.0445	58.5264	81.3129
95.0331	58.5329	81.4743
95.0217	58.5393	81.636
95.0103	58.5457	81.7978
94.9989	58.5521	81.9597
94.9875	58.5585	82.1218
94.976	58.565	82.284
94.9646	58.5714	82.4464
94.9532	58.5778	82.6089
94.9418	58.5842	82.7716
94.9304	58.5906	82.9345
96.0549	57.9432	73.8508
96.0439	57.9497	74.0073
96.0328	57.9562	74.1639
96.0218	57.9627	74.3207
96.0107	57.9693	74.4777
95.9997	57.9758	74.6348
95.9886	57.9823	74.792
95.9775	57.9888	74.9495
95.9665	57.9953	75.107
95.9554	58.0018	75.2647
95.9443	58.0084	75.4226
95.9332	58.0149	75.5806
95.9221	58.0214	75.7387
95.9111	58.0279	75.8971
95.9	58.0344	76.0555
95.8889	58.0409	76.2141
95.8778	58.0474	76.3729
95.8667	58.0539	76.5318
95.8556	58.0604	76.6909
95.8445	58.0669	76.8501
95.8333	58.0734	77.0095
95.8222	58.0799	77.169
95.8111	58.0864	77.3286
95.8	58.0929	77.4885
95.7889	58.0994	77.6484
95.7777	58.1059	77.8086
95.7666	58.1124	77.9688
95.7555	58.1189	78.1293
95.7443	58.1254	78.2898
95.7332	58.1318	78.4506
95.722	58.1383	78.6114
95.7109	58.1448	78.7725
95.6997	58.1513	78.9336
95.6886	58.1578	79.095
95.6774	58.1643	79.2565
95.6662	58.1707	79.4181
95.6551	58.1772	79.5799
95.6439	58.1837	79.7418
95.6327	58.1902	79.9039
95.6216	58.1967	80.0661
95.6104	58.2031	80.2285
95.5992	58.2096	80.391
95.588	58.2161	80.5537
95.5768	58.2225	80.7166
95.5656	58.229	80.8796
95.5544	58.2355	81.0427
95.5432	58.2419	81.206
95.532	58.2484	81.3694
95.5208	58.2549	81.533
95.5096	58.2613	81.6968
95.4984	58.2678	81.8607
95.4871	58.2743	82.0247
95.4759	58.2807	82.1889
95.4647	58.2872	82.3532
95.4535	58.2936	82.5177
95.4422	58.3001	82.6824
95.431	58.3065	82.8472
95.4197	58.313	83.0121
95.4085	58.3194	83.1772
95.3972	58.3259	83.3425
95.386	58.3323	83.5079
95.3747	58.3388	83.6734
95.3635	58.3452	83.8391
95.3522	58.3517	84.005
95.3409	58.3581	84.171
95.3297	58.3645	84.3371
95.3184	58.371	84.5034
95.3071	58.3774	84.6699
96.4171	57.7274	74.9482
96.4062	57.734	75.1083
96.3952	57.7405	75.2686
96.3843	57.7471	75.429
96.3734	57.7536	75.5896
96.3625	57.7602	75.7503
96.3516	57.7667	75.9112
96.3407	57.7732	76.0722
96.3297	57.7798	76.2334
96.3188	57.7863	76.3948
96.3079	57.7929	76.5562
96.2969	57.7994	76.7179
96.286	57.8059	76.8797
96.275	57.8125	77.0416
96.2641	57.819	77.2037
96.2531	57.8255	77.3659
96.2422	57.8321	77.5283
96.2312	57.8386	77.6909
96.2202	57.8451	77.8536
96.2093	57.8517	78.0164
96.1983	57.8582	78.1794
96.1873	57.8647	78.3425
96.1763	57.8712	78.5058
96.1654	57.8778	78.6693
96.1544	57.8843	78.8329
96.1434	57.8908	78.9966
96.1324	57.8973	79.1605
96.1214	57.9038	79.3246
96.1104	57.9104	79.4888
96.0994	57.9169	79.6531
96.0884	57.9234	79.8176
96.0774	57.9299	79.9823
96.0664	57.9364	80.1471
96.0554	57.9429	80.312
96.0443	57.9494	80.4772
96.0333	57.9559	80.6424
96.0223	57.9624	80.8078
96.0113	57.9689	80.9734
96.0002	57.9754	81.1391
95.9892	57.9819	81.3049
95.9782	57.9884	81.4709
95.9671	57.9949	81.6371
95.9561	58.0014	81.8034
95.945	58.0079	81.9699
95.934	58.0144	82.1365
95.9229	58.0209	82.3032
95.9118	58.0274	82.4702
95.9008	58.0339	82.6372
95.8897	58.0404	82.8044
95.8786	58.0469	82.9718
95.8676	58.0534	83.1393
95.8565	58.0599	83.307
95.8454	58.0663	83.4748
95.8343	58.0728	83.6427
95.8232	58.0793	83.8109
95.8122	58.0858	83.9791
95.8011	58.0923	84.1475
95.79	58.0988	84.3161
95.7789	58.1052	84.4848
95.7678	58.1117	84.6537
95.7566	58.1182	84.8227
95.7455	58.1247	84.9919
95.7344	58.1311	85.1612
95.7233	58.1376	85.3306
95.7122	58.1441	85.5003
95.701	58.1505	85.67
95.6899	58.157	85.84
95.6788	58.1635	86.01
95.6677	58.1699	86.1802
96.7744	57.511	75.65
96.7636	57.5175	75.8138
96.7529	57.5241	75.9777
96.7421	57.5307	76.1418
96.7313	57.5373	76.306
96.7205	57.5438	76.4704
96.7097	57.5504	76.6349
96.6989	57.557	76.7996
96.6882	57.5635	76.9644
96.6774	57.5701	77.1293
96.6666	57.5767	77.2945
96.6558	57.5832	77.4597
96.6449	57.5898	77.6252
96.6341	57.5964	77.7907
96.6233	57.6029	77.9564
96.6125	57.6095	78.1223
96.6017	57.616	78.2883
96.5909	57.6226	78.4545
96.58	57.6291	78.6208
96.5692	57.6357	78.7873
96.5584	57.6422	78.9539
96.5475	57.6488	79.1207
96.5367	57.6553	79.2876
96.5259	57.6619	79.4547
96.515	57.6684	79.622
96.5042	57.675	79.7893
96.4933	57.6815	79.9569
96.4825	57.6881	80.1245
96.4716	57.6946	80.2924
96.4607	57.7012	80.4604
96.4499	57.7077	80.6285
96.439	57.7142	80.7968
96.4281	57.7208	80.9652
96.4173	57.7273	81.1338
96.4064	57.7338	81.3025
96.3955	57.7404	81.4714
96.3846	57.7469	81.6404
96.3737	57.7534	81.8096
96.3628	57.76	81.979
96.3519	57.7665	82.1484
96.341	57.773	82.3181
96.3301	57.7796	82.4879
96.3192	57.7861	82.6578
96.3083	57.7926	82.8279
96.2974	57.7991	82.9981
96.2865	57.8056	83.1685
96.2756	57.8122	83.339
96.2646	57.8187	83.5097
96.2537	57.8252	83.6806
96.2428	57.8317	83.8516
96.2318	57.8382	84.0227
96.2209	57.8447	84.194
96.21	57.8512	84.3654
96.199	57.8578	84.537
96.1881	57.8643	84.7087
96.1771	57.8708	84.8806
96.1662	57.8773	85.0527
96.1552	57.8838	85.2249
96.1442	57.8903	85.3972
96.1333	57.8968	85.5697
96.1223	57.9033	85.7423
96.1113	57.9098	85.9151
96.1004	57.9163	86.0881
96.0894	57.9228	86.2611
96.0784	57.9293	86.4344
96.0674	57.9358	86.6078
96.0564	57.9423	86.7813
96.0455	57.9488	86.955
96.0345	57.9553	87.1288
97.1164	57.3004	76.1239
97.1057	57.307	76.2915
97.0951	57.3136	76.4592
97.0844	57.3202	76.627
97.0738	57.3268	76.795
97.0631	57.3334	76.9632
97.0525	57.34	77.1315
97.0418	57.3466	77.3
97.0312	57.3532	77.4686
97.0205	57.3598	77.6373
97.0098	57.3664	77.8062
96.9992	57.373	77.9753
96.9885	57.3795	78.1445
96.9778	57.3861	78.3139
96.9671	57.3927	78.4834
96.9565	57.3993	78.653
96.9458	57.4059	78.8228
96.9351	57.4125	78.9928
96.9244	57.419	79.1629
96.9137	57.4256	79.3332
96.903	57.4322	79.5036
96.8923	57.4388	79.6742
96.8816	57.4453	79.8449
96.8709	57.4519	80.0157
96.8601	57.4585	80.1867
96.8494	57.4651	80.3579
96.8387	57.4716	80.5292
96.828	57.4782	80.7007
96.8173	57.4848	80.8723
96.8065	57.4913	81.0441
96.7958	57.4979	81.216
96.7851	57.5044	81.3881
96.7743	57.511	81.5603
96.7636	57.5176	81.7326
96.7528	57.5241	81.9052
96.7421	57.5307	82.0778
96.7313	57.5372	82.2506
96.7206	57.5438	82.4236
96.7098	57.5504	82.5967
96.699	57.5569	82.77
96.6883	57.5635	82.9434
96.6775	57.57	83.117
96.6667	57.5766	83.2907
96.656	57.5831	83.4646
96.6452	57.5897	83.6386
96.6344	57.5962	83.8127
96.6236	57.6027	83.9871
96.6128	57.6093	84.1615
96.602	57.6158	84.3362
96.5912	57.6224	84.5109
96.5804	57.6289	84.6858
96.5696	57.6354	84.8609
96.5588	57.642	85.0361
96.548	57.6485	85.2115
96.5372	57.655	85.387
96.5264	57.6616	85.5627
96.5156	57.6681	85.7385
96.5047	57.6746	85.9145
96.4939	57.6812	86.0906
96.4831	57.6877	86.2669
96.4723	57.6942	86.4433
96.4614	57.7007	86.6198
96.4506	57.7073	86.7966
96.4397	57.7138	86.9734
96.4289	57.7203	87.1504
96.418	57.7268	87.3276
96.4072	57.7334	87.5049
96.3963	57.7399	87.6824
97.4645	57.0826	76.0387
97.454	57.0893	76.2099
97.4434	57.0959	76.3813
97.4329	57.1025	76.5528
97.4224	57.1091	76.7244
97.4119	57.1157	76.8962
97.4014	57.1224	77.0682
97.3908	57.129	77.2403
97.3803	57.1356	77.4125
97.3698	57.1422	77.5849
97.3592	57.1488	77.7575
97.3487	57.1554	77.9302
97.3382	57.1621	78.103
97.3276	57.1687	78.276
97.3171	57.1753	78.4492
97.3065	57.1819	78.6225
97.296	57.1885	78.7959
97.2854	57.1951	78.9695
97.2748	57.2017	79.1433
97.2643	57.2083	79.3172
97.2537	57.2149	79.4913
97.2431	57.2215	79.6655
97.2326	57.2281	79.8398
97.222	57.2347	80.0143
97.2114	57.2413	80.189
97.2008	57.2479	80.3638
97.1902	57.2545	80.5387
97.1796	57.2611	80.7138
97.1691	57.2677	80.8891
97.1585	57.2743	81.0645
97.1479	57.2809	81.2401
97.1373	57.2874	81.4158
97.1266	57.294	81.5916
97.116	57.3006	81.7676
97.1054	57.3072	81.9438
97.0948	57.3138	82.1201
97.0842	57.3204	82.2965
97.0736	57.327	82.4731
97.0629	57.3335	82.6499
97.0523	57.3401	82.8268
97.0417	57.3467	83.0039
97.031	57.3533	83.1811
97.0204	57.3598	83.3584
97.0098	57.3664	83.5359
96.9991	57.373	83.7136
96.9885	57.3796	83.8914
96.9778	57.3861	84.0693
96.9672	57.3927	84.2474
96.9565	57.3993	84.4257
96.9458	57.4058	84.6041
96.9352	57.4124	84.7826
96.9245	57.419	84.9614
96.9138	57.4255	85.1402
96.9032	57.4321	85.3192
96.8925	57.4386	85.4984
96.8818	57.4452	85.6777
96.8711	57.4518	85.8571
96.8604	57.4583	86.0367
96.8497	57.4649	86.2165
96.8391	57.4714	86.3964
96.8284	57.478	86.5764
96.8177	57.4845	86.7566
96.8069	57.4911	86.937
96.7962	57.4976	87.1175
96.7855	57.5042	87.2981
96.7748	57.5107	87.4789
96.7641	57.5172	87.6599
96.7534	57.5238	87.841
97.808	56.8642	75.5583
97.7976	56.8709	75.7332
97.7872	56.8775	75.9082
97.7768	56.8842	76.0833
97.7665	56.8908	76.2586
97.7561	56.8975	76.4341
97.7457	56.9041	76.6097
97.7353	56.9107	76.7854
97.7249	56.9174	76.9613
97.7145	56.924	77.1374
97.7041	56.9307	77.3136
97.6936	56.9373	77.4899
97.6832	56.9439	77.6664
97.6728	56.9506	77.8431
97.6624	56.9572	78.0199
97.652	56.9638	78.1968
97.6416	56.9705	78.3739
97.6311	56.9771	78.5512
97.6207	56.9837	78.7286
97.6103	56.9904	78.9061
97.5998	56.997	79.0838
97.5894	57.0036	79.2617
97.5789	57.0102	79.4397
97.5685	57.0169	79.6178
97.558	57.0235	79.7961
97.5476	57.0301	79.9746
97.5371	57.0367	80.1532
97.5267	57.0433	80.3319
97.5162	57.05	80.5108
97.5057	57.0566	80.6899
97.4953	57.0632	80.8691
97.4848	57.0698	81.0484
97.4743	57.0764	81.2279
97.4638	57.083	81.4076
97.4534	57.0896	81.5874
97.4429	57.0962	81.7673
97.4324	57.1029	81.9474
97.4219	57.1095	82.1277
97.4114	57.1161	82.3081
97.4009	57.1227	82.4886
97.3904	57.1293	82.6693
97.3799	57.1359	82.8502
97.3694	57.1425	83.0312
97.3589	57.1491	83.2123
97.3484	57.1557	83.3936
97.3378	57.1623	83.575
97.3273	57.1689	83.7566
97.3168	57.1755	83.9384
97.3063	57.182	84.1203
97.2957	57.1886	84.3023
97.2852	57.1952	84.4845
97.2747	57.2018	84.6669
97.2641	57.2084	84.8494
97.2536	57.215	85.032
97.243	57.2216	85.2148
97.2325	57.2282	85.3977
97.2219	57.2347	85.5808
97.2114	57.2413	85.7641
97.2008	57.2479	85.9475
97.1903	57.2545	86.131
97.1797	57.2611	86.3147
97.1691	57.2676	86.4985
97.1586	57.2742	86.6825
97.148	57.2808	86.8667
97.1374	57.2873	87.0509
97.1268	57.2939	87.2354
97.1163	57.3005	87.42
97.1057	57.3071	87.6047
98.147	56.6452	74.6829
98.1368	56.6519	74.8614
98.1265	56.6585	75.04
98.1162	56.6652	75.2188
98.106	56.6719	75.3978
98.0957	56.6786	75.5769
98.0854	56.6852	75.7562
98.0752	56.6919	75.9356
98.0649	56.6986	76.1151
98.0546	56.7052	76.2948
98.0443	56.7119	76.4747
98.0341	56.7185	76.6547
98.0238	56.7252	76.8348
98.0135	56.7319	77.0151
98.0032	56.7385	77.1956
97.9929	56.7452	77.3762
97.9826	56.7518	77.5569
97.9723	56.7585	77.7378
97.962	56.7652	77.9189
97.9517	56.7718	78.1001
97.9414	56.7785	78.2814
97.9311	56.7851	78.4629
97.9207	56.7918	78.6446
97.9104	56.7984	78.8264
97.9001	56.8051	79.0083
97.8898	56.8117	79.1904
97.8794	56.8183	79.3727
97.8691	56.825	79.5551
97.8588	56.8316	79.7376
97.8484	56.8383	79.9203
97.8381	56.8449	80.1032
97.8277	56.8515	80.2862
97.8174	56.8582	80.4693
97.807	56.8648	80.6526
97.7967	56.8715	80.8361
97.7863	56.8781	81.0197
97.776	56.8847	81.2034
97.7656	56.8913	81.3873
97.7552	56.898	81.5714
97.7449	56.9046	81.7556
97.7345	56.9112	81.9399
97.7241	56.9179	82.1244
97.7137	56.9245	82.309
97.7034	56.9311	82.4938
97.693	56.9377	82.6788
97.6826	56.9444	82.8639
97.6722	56.951	83.0491
97.6618	56.9576	83.2345
97.6514	56.9642	83.4201
97.641	56.9708	83.6057
97.6306	56.9774	83.7916
97.6202	56.984	83.9776
97.6098	56.9907	84.1637
97.5994	56.9973	84.35
97.589	57.0039	84.5364
97.5785	57.0105	84.723
97.5681	57.0171	84.9098
97.5577	57.0237	85.0966
97.5473	57.0303	85.2837
97.5368	57.0369	85.4709
97.5264	57.0435	85.6582
97.516	57.0501	85.8457
97.5055	57.0567	86.0333
97.4951	57.0633	86.2211
97.4846	57.0699	86.409
97.4742	57.0765	86.5971
97.4637	57.0831	86.7853
97.4533	57.0897	86.9737
98.4816	56.4256	73.4125
98.4715	56.4323	73.5947
98.4614	56.439	73.777
98.4512	56.4457	73.9594
98.4411	56.4524	74.1421
98.4309	56.4591	74.3248
98.4208	56.4658	74.5077
98.4106	56.4725	74.6908
98.4005	56.4791	74.874
98.3903	56.4858	75.0574
98.3802	56.4925	75.2409
98.37	56.4992	75.4245
98.3599	56.5059	75.6084
98.3497	56.5126	75.7923
98.3395	56.5193	75.9764
98.3294	56.5259	76.1607
98.3192	56.5326	76.3451
98.309	56.5393	76.5296
98.2988	56.546	76.7144
98.2886	56.5527	76.8992
98.2784	56.5593	77.0842
98.2683	56.566	77.2694
98.2581	56.5727	77.4547
98.2479	56.5794	77.6401
98.2377	56.586	77.8258
98.2275	56.5927	78.0115
98.2173	56.5994	78.1974
98.2071	56.606	78.3835
98.1968	56.6127	78.5697
98.1866	56.6194	78.756
98.1764	56.626	78.9425
98.1662	56.6327	79.1292
98.156	56.6394	79.316
98.1457	56.646	79.5029
98.1355	56.6527	79.69
98.1253	56.6593	79.8773
98.1151	56.666	80.0647
98.1048	56.6726	80.2522
98.0946	56.6793	80.4399
98.0843	56.686	80.6278
98.0741	56.6926	80.8158
98.0638	56.6993	81.0039
98.0536	56.7059	81.1922
98.0433	56.7125	81.3807
98.0331	56.7192	81.5693
98.0228	56.7258	81.758
98.0125	56.7325	81.9469
98.0023	56.7391	82.1359
97.992	56.7458	82.3251
97.9817	56.7524	82.5145
97.9714	56.759	82.704
97.9612	56.7657	82.8936
97.9509	56.7723	83.0834
97.9406	56.779	83.2733
97.9303	56.7856	83.4634
97.92	56.7922	83.6537
97.9097	56.7989	83.844
97.8994	56.8055	84.0346
97.8891	56.8121	84.2253
97.8788	56.8187	84.4161
97.8685	56.8254	84.6071
97.8582	56.832	84.7982
97.8479	56.8386	84.9895
97.8376	56.8452	85.1809
97.8272	56.8519	85.3725
97.8169	56.8585	85.5642
97.8066	56.8651	85.7561
97.7963	56.8717	85.9481
98.8119	56.2054	71.7474
98.8019	56.2122	71.9332
98.7918	56.2189	72.1192
98.7818	56.2256	72.3053
98.7718	56.2323	72.4916
98.7618	56.239	72.678
98.7518	56.2457	72.8646
98.7417	56.2525	73.0513
98.7317	56.2592	73.2382
98.7217	56.2659	73.4252
98.7116	56.2726	73.6124
98.7016	56.2793	73.7997
98.6916	56.286	73.9872
98.6815	56.2927	74.1748
98.6715	56.2994	74.3626
98.6614	56.3061	74.5505
98.6514	56.3129	74.7386
98.6413	56.3196	74.9268
98.6313	56.3263	75.1151
98.6212	56.333	75.3037
98.6111	56.3397	75.4923
98.6011	56.3464	75.6811
98.591	56.3531	75.8701
98.5809	56.3598	76.0592
98.5708	56.3664	76.2485
98.5608	56.3731	76.4379
98.5507	56.3798	76.6275
98.5406	56.3865	76.8172
98.5305	56.3932	77.0071
98.5204	56.3999	77.1971
98.5103	56.4066	77.3872
98.5002	56.4133	77.5775
98.4901	56.42	77.768
98.48	56.4266	77.9586
98.4699	56.4333	78.1494
98.4598	56.44	78.3403
98.4497	56.4467	78.5313
98.4396	56.4534	78.7226
98.4295	56.4601	78.9139
98.4193	56.4667	79.1054
98.4092	56.4734	79.2971
98.3991	56.4801	79.4889
98.389	56.4868	79.6808
98.3788	56.4934	79.8729
98.3687	56.5001	80.0652
98.3585	56.5068	80.2576
98.3484	56.5134	80.4501
98.3383	56.5201	80.6428
98.3281	56.5268	80.8357
98.318	56.5334	81.0287
98.3078	56.5401	81.2218
98.2976	56.5468	81.4151
98.2875	56.5534	81.6086
98.2773	56.5601	81.8022
98.2672	56.5667	81.9959
98.257	56.5734	82.1898
98.2468	56.58	82.3838
98.2366	56.5867	82.578
98.2265	56.5934	82.7724
98.2163	56.6	82.9668
98.2061	56.6067	83.1615
98.1959	56.6133	83.3563
98.1857	56.62	83.5512
98.1755	56.6266	83.7463
98.1653	56.6333	83.9415
98.1551	56.6399	84.1369
98.1449	56.6465	84.3324
98.1347	56.6532	84.5281
99.1378	55.9847	69.6876
99.128	55.9915	69.8771
99.1181	55.9982	70.0667
99.1082	56.005	70.2565
99.0983	56.0117	70.4465
99.0884	56.0185	70.6366
99.0785	56.0252	70.8268
99.0685	56.0319	71.0172
99.0586	56.0387	71.2077
99.0487	56.0454	71.3984
99.0388	56.0522	71.5893
99.0289	56.0589	71.7803
99.019	56.0656	71.9714
99.009	56.0724	72.1627
98.9991	56.0791	72.3541
98.9892	56.0858	72.5457
98.9792	56.0925	72.7375
98.9693	56.0993	72.9294
98.9594	56.106	73.1214
98.9494	56.1127	73.3136
98.9395	56.1194	73.5059
98.9295	56.1262	73.6984
98.9196	56.1329	73.891
98.9096	56.1396	74.0838
98.8997	56.1463	74.2768
98.8897	56.153	74.4698
98.8797	56.1598	74.6631
98.8698	56.1665	74.8564
98.8598	56.1732	75.05
98.8498	56.1799	75.2437
98.8399	56.1866	75.4375
98.8299	56.1933	75.6315
98.8199	56.2	75.8256
98.8099	56.2067	76.0199
98.7999	56.2134	76.2143
98.7899	56.2202	76.4089
98.7799	56.2269	76.6036
98.77	56.2336	76.7984
98.76	56.2403	76.9935
98.75	56.247	77.1886
98.74	56.2537	77.384
98.7299	56.2604	77.5794
98.7199	56.2671	77.775
98.7099	56.2738	77.9708
98.6999	56.2804	78.1667
98.6899	56.2871	78.3628
98.6799	56.2938	78.559
98.6698	56.3005	78.7553
98.6598	56.3072	78.9519
98.6498	56.3139	79.1485
98.6398	56.3206	79.3453
98.6297	56.3273	79.5423
98.6197	56.334	79.7394
98.6096	56.3406	79.9366
98.5996	56.3473	80.134
98.5896	56.354	80.3316
98.5795	56.3607	80.5293
98.5694	56.3674	80.7271
98.5594	56.374	80.9251
98.5493	56.3807	81.1233
98.5393	56.3874	81.3216
98.5292	56.3941	81.52
98.5191	56.4007	81.7186
98.5091	56.4074	81.9174
98.499	56.4141	82.1162
98.4889	56.4208	82.3153
98.4788	56.4274	82.5145
98.4688	56.4341	82.7138
99.4596	55.7635	67.2334
99.4498	55.7703	67.4265
99.4401	55.7771	67.6199
99.4303	55.7839	67.8133
99.4205	55.7906	68.007
99.4107	55.7974	68.2007
99.4009	55.8041	68.3946
99.3911	55.8109	68.5887
99.3813	55.8177	68.7829
99.3715	55.8244	68.9773
99.3617	55.8312	69.1718
99.3519	55.838	69.3665
